Entity,Code,Year,"Combined gross enrolment ratio for tertiary education, female","Combined gross enrolment ratio for tertiary education, male","Combined total net enrolment rate, secondary, male","Combined total net enrolment rate, secondary, female","Combined total net enrolment rate, primary, female","Combined total net enrolment rate, primary, male"
Spain,ESP,1820,0,0.08,0.18,0.01,3.58,18.31
Spain,ESP,1825,0,0.1,0.23,0.01,4.48,21.02
Spain,ESP,1830,0,0.12,0.29,0.01,5.59,24
Spain,ESP,1835,0,0.15,0.37,0.01,6.95,27.27
Spain,ESP,1840,0,0.18,0.47,0.02,8.62,30.79
Spain,ESP,1845,0,0.22,0.6,0.02,10.64,34.54
Spain,ESP,1850,0,0.27,0.77,0.03,13.06,38.46
Spain,ESP,1855,0,0.34,0.98,0.04,15.94,42.49
Spain,ESP,1860,0.01,0.41,1.26,0.05,19.32,63.75
Spain,ESP,1865,0.01,0.56,1.53,0.06,23.22,73.35
Spain,ESP,1870,0.01,0.72,1.29,0.08,27.64,76.52
Spain,ESP,1875,0.01,0.89,1.45,0.1,32.54,79.21
Spain,ESP,1880,0.01,0.93,1.61,0.14,37.87,81.52
Spain,ESP,1885,0.02,0.96,1.59,0.17,43.52,74.94
Spain,ESP,1890,0.02,0.96,1.54,0.23,43.61,67.84
Spain,ESP,1895,0.02,0.98,1.48,0.29,43.71,60.7
Spain,ESP,1900,0.03,0.99,1.39,0.37,43.8,53.53
Spain,ESP,1905,0.04,0.96,1.28,0.48,43.89,46.28
Spain,ESP,1910,0.05,0.93,1.21,0.62,43.99,39.2
Spain,ESP,1915,0.06,1.18,1.38,0.8,44.08,45.59
Spain,ESP,1920,0.07,1.22,1.11,1.03,44.17,44.94
Spain,ESP,1925,0.09,1.5,1.6,1.33,44.27,44.27
Spain,ESP,1930,0.12,1.66,5.01,1.7,48.33,51.83
Spain,ESP,1935,0.14,1.37,3.73,1.71,52.4,60.35
Spain,ESP,1940,0.18,1.49,5.63,2.59,56.47,46.55
Spain,ESP,1945,0.2,1.55,7.89,3.67,60.54,58.68
Spain,ESP,1950,0.27,1.73,9.18,4.97,64.6,62.34
Spain,ESP,1955,0.38,1.87,9.86,5.29,80.34,77.17
Spain,ESP,1960,1.87,6.12,19.76,11.59,84.46,78.29
Spain,ESP,1965,2.49,8.64,30.87,21,83,86.92
Spain,ESP,1970,4.8,12.94,44.85,35,95,93.04
Spain,ESP,1975,14.6,26.06,64.94,61,100,99.99
Spain,ESP,1980,21.1,27.22,73.04,75,100,99.99
Sri Lanka,LKA,1985,3.00507,4.3161,,,,
Sri Lanka,LKA,1986,3.10195,4.3902,56.24702,61.18844,,
Sri Lanka,LKA,1994,3.14891,6.32488,,,,
Sri Lanka,LKA,2010,20.87313,11.67201,82.32029,85.77321,93.91508,95.54869
Sri Lanka,LKA,2011,19.10599,11.21981,83.74222,86.88108,93.88634,95.86063
Sri Lanka,LKA,2012,21.02698,13.11972,,,94.26084,96.20465
Sri Lanka,LKA,2013,22.91369,14.77347,,,95.38639,97.36194
Sri Lanka,LKA,2014,21.67235,16.7652,,,96.37613,98.13976
Sri Lanka,LKA,2015,23.93362,15.51505,,,,
Sri Lanka,LKA,2016,22.90363,14.72583,,,,
Sri Lanka,LKA,2017,22.82258,15.07076,87.65647,90.43005,,
Sri Lanka,LKA,2018,23.44222,15.7993,89.82158,92.25549,,
Sri Lanka,LKA,2019,26.01554,16.21982,,,,
Sri Lanka,LKA,2020,26.67253,16.52597,,,,
Sri Lanka,LKA,1820,0,0.01,0.01,0,0.07,5.52
Sri Lanka,LKA,1825,0,0.01,0.01,0,0.1,7.09
Sri Lanka,LKA,1830,0,0.01,0.01,0,0.14,9.08
Sri Lanka,LKA,1835,0,0.01,0.01,0,0.19,8.67
Sri Lanka,LKA,1840,0,0.01,0.01,0,0.26,8.24
Sri Lanka,LKA,1845,0,0.01,0.01,0,0.36,7.76
Sri Lanka,LKA,1850,0,0.01,0.01,0,0.51,7.23
Sri Lanka,LKA,1855,0,0.01,0.01,0,0.7,8.74
Sri Lanka,LKA,1860,0,0.01,0.01,0,0.97,10.18
Sri Lanka,LKA,1865,0,0.01,0.01,0,1.35,11.39
Sri Lanka,LKA,1870,0,0.01,0.01,0,1.86,12.46
Sri Lanka,LKA,1875,0,0.01,0.01,0,2.57,20.54
Sri Lanka,LKA,1880,0,0.01,0.02,0.01,3.54,28.39
Sri Lanka,LKA,1885,0,0.01,0.06,0.02,4.86,35.42
Sri Lanka,LKA,1890,0,0.01,0.12,0.05,6.63,42.04
Sri Lanka,LKA,1895,0,0.01,0.24,0.1,8.98,45.28
Sri Lanka,LKA,1900,0,0.01,0.44,0.18,12.07,47.84
Sri Lanka,LKA,1905,0,0.01,0.78,0.31,18.37,53.83
Sri Lanka,LKA,1910,0,0.02,1.34,0.54,25.67,58.88
Sri Lanka,LKA,1915,0,0.03,2.25,0.91,32.97,54.36
Sri Lanka,LKA,1920,0.01,0.06,3.7,1.5,40.27,49.81
Sri Lanka,LKA,1925,0.01,0.08,5.98,2.43,47.57,45.75
Sri Lanka,LKA,1930,0.02,0.11,9.46,3.9,54.87,41.66
Sri Lanka,LKA,1935,0.03,0.13,8.82,3.78,62.17,52.57
Sri Lanka,LKA,1940,0.04,0.5,8.99,4.47,69.47,27.26
Sri Lanka,LKA,1945,0.05,0.52,10.03,5.79,76.77,47.95
Sri Lanka,LKA,1950,0.13,0.84,22.45,15.72,84.07,66.33
Sri Lanka,LKA,1955,0.16,0.76,25.47,19.59,84.57,60.99
Sri Lanka,LKA,1960,0.28,0.9,30.4,12.96,58.78,75.77
Sri Lanka,LKA,1965,0.98,2,29.13,27.54,64,67.96
Sri Lanka,LKA,1970,1,1.39,37.28,38.88,92.16,99.99
Sri Lanka,LKA,1975,1,1.59,39.97,41.65,72.55,76.91
Sri Lanka,LKA,1980,2.5,3.09,45.52,47.32,95.1,95.19
Sri Lanka,LKA,2003,,,,,99.71701,99.52292
Sri Lanka,LKA,2005,,,,,97.17991,97.20386
Sri Lanka,LKA,2006,,,,,96.26747,96.7907
Sri Lanka,LKA,2007,,,,,95.79887,96.49153
Sri Lanka,LKA,2008,,,,,94.98211,95.82625
Sri Lanka,LKA,2009,,,,,92.43697,93.69791
Sub-Saharan Africa (WB),,1985,1.88906,3.51977,,,51.85551,61.00961
Sub-Saharan Africa (WB),,1986,1.96118,3.66747,,,50.15715,59.54373
Sub-Saharan Africa (WB),,1987,2.02805,3.707,,,48.85559,58.79068
Sub-Saharan Africa (WB),,1988,2.08058,3.94599,,,48.11508,58.04066
Sub-Saharan Africa (WB),,1989,2.17403,4.1504,,,48.53196,58.77695
Sub-Saharan Africa (WB),,1990,2.20207,4.23283,,,47.94427,58.05055
Sub-Saharan Africa (WB),,1991,2.32227,4.32198,,,49.21324,58.57923
Sub-Saharan Africa (WB),,1992,2.44608,4.39864,,,49.21065,58.05065
Sub-Saharan Africa (WB),,1993,2.62331,4.59208,,,49.86441,58.24686
Sub-Saharan Africa (WB),,1994,2.83808,4.68459,,,50.25112,58.47815
Sub-Saharan Africa (WB),,1995,2.9439,4.72578,,,50.86447,59.36119
Sub-Saharan Africa (WB),,1996,3.06327,4.78203,,,49.35954,58.38879
Sub-Saharan Africa (WB),,1997,3.17023,4.83453,,,52.26508,60.80013
Sub-Saharan Africa (WB),,1998,3.2908,4.85061,21.2383,18.18514,53.2634,61.2992
Sub-Saharan Africa (WB),,1999,3.42194,4.89069,21.58387,18.41375,54.38436,61.51964
Sub-Saharan Africa (WB),,2000,3.734,5.32921,22.42327,18.9741,56.54948,63.70885
Sub-Saharan Africa (WB),,2001,4.01921,5.79155,23.35992,19.70322,58.32808,65.26051
Sub-Saharan Africa (WB),,2002,4.32475,6.18616,24.5254,20.4707,59.83408,66.76322
Sub-Saharan Africa (WB),,2003,4.57967,6.69183,25.52028,21.2874,62.392,69.08168
Sub-Saharan Africa (WB),,2004,4.81929,6.93789,26.82885,22.38181,64.41467,70.56423
Sub-Saharan Africa (WB),,2005,5.09356,7.30247,27.83594,23.1918,66.64822,72.65304
Sub-Saharan Africa (WB),,2006,5.30862,7.49006,28.78653,23.88964,68.665,74.10277
Sub-Saharan Africa (WB),,2007,5.47736,7.72661,29.84663,24.6815,70.6711,77.31185
Sub-Saharan Africa (WB),,2008,5.74221,8.17944,31.40719,26.39904,72.03732,77.9638
Sub-Saharan Africa (WB),,2009,6.13599,8.65068,32.60563,27.77916,72.41319,78.06673
Sub-Saharan Africa (WB),,2010,6.52379,9.22809,33.93098,29.46706,,
Sub-Saharan Africa (WB),,2011,6.7361,9.73065,34.14778,29.9541,,
Sub-Saharan Africa (WB),,2012,7.14174,9.97884,34.42893,30.45422,,
Sub-Saharan Africa (WB),,2013,7.47933,10.31517,35.28495,31.46142,,
Sub-Saharan Africa (WB),,2014,7.59072,10.48529,35.91007,32.11148,,
Sub-Saharan Africa (WB),,2015,7.7678,10.57845,36.66622,32.91653,,
Sub-Saharan Africa (WB),,2016,7.86408,10.54808,36.82409,33.29172,,
Sub-Saharan Africa (WB),,2017,8.02691,10.62327,36.90711,33.6509,,
Sub-Saharan Africa (WB),,2018,8.20505,10.66287,37.16512,33.98075,,
Sub-Saharan Africa (WB),,2019,8.29782,10.59694,,,,
Sub-Saharan Africa (WB),,2020,8.71269,10.91631,,,,
Sudan,SDN,1999,6.91158,6.14574,,,,
Sudan,SDN,2000,7.44935,6.05224,,,,
Sudan,SDN,2001,9.00811,7.79557,,,,
Sudan,SDN,2002,10.33761,8.74905,,,,
Sudan,SDN,2003,9.56746,8.27339,,,,
Sudan,SDN,2004,11.52673,10.18227,,,,
Sudan,SDN,2005,12.97068,11.48418,,,,
Sudan,SDN,2006,15.08468,12.66767,,,,
Sudan,SDN,2007,14.85453,12.5207,,,,
Sudan,SDN,2008,15.87954,14.55956,,,,
Sudan,SDN,2009,16.56876,14.61699,,,,
Sudan,SDN,2010,17.19209,14.66249,,,,
Sudan,SDN,2011,15.87546,15.16004,32.25343,30.72621,55.27348,62.13571
Sudan,SDN,2012,16.66896,14.79858,,,56.47091,53.87082
Sudan,SDN,2013,18.64729,16.72222,,,57.63927,54.51002
Sudan,SDN,2014,17.43428,16.38619,,,58.71826,53.97449
Sudan,SDN,2015,17.06071,16.78053,,,59.10283,54.90123
Sudan,SDN,1820,0,0.01,0.01,0,0.01,0.02
Sudan,SDN,1825,0,0.01,0.01,0,0.01,0.02
Sudan,SDN,1830,0,0.01,0.01,0,0.02,0.03
Sudan,SDN,1835,0,0.01,0.01,0,0.02,0.04
Sudan,SDN,1840,0,0.01,0.01,0,0.03,0.05
Sudan,SDN,1845,0,0.01,0.01,0,0.04,0.07
Sudan,SDN,1850,0,0.01,0.01,0,0.05,0.09
Sudan,SDN,1855,0,0.01,0.01,0,0.06,0.11
Sudan,SDN,1860,0,0.01,0.01,0,0.08,0.14
Sudan,SDN,1865,0,0.01,0.01,0,0.1,0.18
Sudan,SDN,1870,0,0.01,0.01,0,0.13,0.24
Sudan,SDN,1875,0,0.01,0.01,0,0.17,0.31
Sudan,SDN,1880,0,0.01,0.01,0,0.22,0.4
Sudan,SDN,1885,0,0.01,0.01,0,0.28,0.51
Sudan,SDN,1890,0,0.01,0.01,0,0.36,0.66
Sudan,SDN,1895,0,0.01,0.01,0,0.47,0.85
Sudan,SDN,1900,0,0.01,0.01,0,0.61,1.09
Sudan,SDN,1905,0,0.01,0.01,0,0.78,1.41
Sudan,SDN,1910,0,0.01,0.01,0,1,1.81
Sudan,SDN,1915,0,0.01,0.01,0,1.29,2.93
Sudan,SDN,1920,0,0.01,0.01,0.01,1.66,3.96
Sudan,SDN,1925,0,0.01,0.02,0.01,2.14,4.95
Sudan,SDN,1930,0,0.01,0.04,0.02,2.74,5.82
Sudan,SDN,1935,0,0.01,0.09,0.03,3.51,4.59
Sudan,SDN,1940,0,0.01,0.06,0.01,4.48,4.44
Sudan,SDN,1945,0,0.03,0.16,0.06,5.71,4.85
Sudan,SDN,1950,0,0.06,0.55,0.07,7.25,20.77
Sudan,SDN,1955,0,0.18,1.44,0.18,5.71,22.12
Sudan,SDN,1960,0.04,0.75,4.7,0.95,13.72,35.09
Sudan,SDN,1965,0.1,1.29,5.66,1.9,20.58,36.13
Sudan,SDN,1970,0.3,2.08,9.45,3.8,28.42,45.9
Sudan,SDN,1975,0.5,2.49,19.86,6.65,33.66,59.15
Sudan,SDN,1980,1,2.59,18.94,11.4,43,56.86
Sudan,SDN,2016,,,,,62.01307,56.41174
Sudan,SDN,2017,,,,,58.91671,61.06519
Suriname,SUR,1985,7.41493,6.60637,,,,
Suriname,SUR,1986,7.38275,5.92992,,,,
Suriname,SUR,1987,8.74394,7.78301,46.98218,56.14943,,
Suriname,SUR,1988,9.57143,8.38057,44.62249,54.43118,,
Suriname,SUR,1989,10.81789,8.93503,,,,
Suriname,SUR,1990,11.68078,9.58615,,,,
Suriname,SUR,2002,15.7261,9.46101,,,,
Suriname,SUR,2009,,,41.68439,49.92067,93.92212,89.32722
Suriname,SUR,2010,,,46.08241,55.80119,90.53085,86.84577
Suriname,SUR,2011,,,45.51942,56.76645,88.84737,84.81993
Suriname,SUR,2012,,,46.36324,57.87462,89.0237,85.35225
Suriname,SUR,2013,,,48.1334,60.35617,88.47808,85.04044
Suriname,SUR,2014,,,50.29051,60.68717,88.71092,84.13737
Suriname,SUR,2015,,,52.04255,63.96008,89.68686,86.40897
Suriname,SUR,2005,,,,,83.17978,81.97843
Suriname,SUR,2006,,,,,85.44387,83.61884
Suriname,SUR,2007,,,,,83.33554,81.99621
Suriname,SUR,2008,,,,,90.07385,86.93455
Suriname,SUR,2016,,,,,90.88931,87.51517
Suriname,SUR,2017,,,,,87.98488,84.29531
Suriname,SUR,2018,,,,,87.72937,84.43989
Sweden,SWE,1985,33.20975,29.15575,,,,
Sweden,SWE,1986,32.39986,28.39466,,,,
Sweden,SWE,1987,31.6489,28.04871,,,98.05597,98.27441
Sweden,SWE,1988,32.0828,27.95333,,,98.41473,98.42153
Sweden,SWE,1989,32.6051,27.89431,84.55453,85.03463,98.75798,98.7937
Sweden,SWE,1990,33.39523,28.09604,84.41494,85.29872,99.54328,99.48998
Sweden,SWE,1991,35.27312,28.85119,84.69053,85.77267,99.8375,99.61612
Sweden,SWE,1992,38.20776,31.04932,85.86049,86.97444,,
Sweden,SWE,1993,41.56987,33.40128,90.29557,90.74521,,
Sweden,SWE,1994,44.32616,35.43568,93.5573,93.94418,,
Sweden,SWE,1995,47.46783,37.52582,95.27933,95.90112,,
Sweden,SWE,1996,51.83358,40.31477,97.07984,97.91437,,
Sweden,SWE,1997,56.50798,43.0364,97.73369,98.30114,,
Sweden,SWE,1998,59.63399,44.60013,,,,
Sweden,SWE,1999,74.66664,52.86776,94.41074,97.88035,,
Sweden,SWE,2000,79.69678,54.94695,93.81319,97.32263,,
Sweden,SWE,2001,84.74075,56.37222,94.04176,95.82907,,
Sweden,SWE,2002,91.51831,59.73346,97.01188,97.79684,,
Sweden,SWE,2003,99.24888,64.36874,98.0638,98.59507,98.77722,99.41073
Sweden,SWE,2004,102.06074,66.26701,97.50517,100,96.60129,97.15843
Sweden,SWE,2005,99.93791,64.76161,99.67826,100,95.20616,95.57057
Sweden,SWE,2006,96.72168,62.70261,99.39682,99.72326,94.94789,95.2032
Sweden,SWE,2007,91.90245,58.57608,98.47394,98.44464,96.09091,96.40416
Sweden,SWE,2008,87.42614,54.84199,97.05387,97.17291,98.11789,98.73669
Sweden,SWE,2009,87.15156,55.0955,95.05061,95.08476,,
Sweden,SWE,2010,89.57827,58.48075,93.05355,93.08986,,
Sweden,SWE,2011,88.07282,58.25047,91.49697,91.6258,,
Sweden,SWE,2012,84.13793,54.19137,92.54879,92.5291,,
Sweden,SWE,2013,77.36019,49.74898,94.64062,94.28945,,
Sweden,SWE,2014,75.74329,49.26504,96.82383,96.51499,,
Sweden,SWE,2015,75.63381,49.58316,99.80837,99.46348,,
Sweden,SWE,2016,77.5026,50.30687,,,,
Sweden,SWE,2017,82.07651,52.72135,,,,
Sweden,SWE,2018,89.7793,56.14541,,,,
Sweden,SWE,2019,95.94002,59.83711,,,,
Sweden,SWE,2020,104.97617,65.28606,,,,
Sweden,SWE,1820,0,0.05,0.11,0.11,40.72,99.99
Sweden,SWE,1825,0.01,0.07,0.15,0.14,43.32,99.99
Sweden,SWE,1830,0.01,0.08,0.19,0.19,45.97,99.99
Sweden,SWE,1835,0.01,0.1,0.24,0.24,48.64,99.99
Sweden,SWE,1840,0.01,0.13,0.31,0.3,51.32,99.99
Sweden,SWE,1845,0.01,0.16,0.4,0.39,54,99.99
Sweden,SWE,1850,0.02,0.2,0.51,0.5,56.66,99.99
Sweden,SWE,1855,0.02,0.25,0.65,0.64,58.83,99.99
Sweden,SWE,1860,0.03,0.3,0.83,0.82,60.99,99.99
Sweden,SWE,1865,0.04,0.38,1.07,1.05,63.16,99.99
Sweden,SWE,1870,0.05,0.48,1.36,1.34,65.33,99.99
Sweden,SWE,1875,0.06,0.44,1.74,1.71,67.49,99.99
Sweden,SWE,1880,0.08,0.38,2.22,2.18,69.66,99.99
Sweden,SWE,1885,0.1,0.35,2.61,3,71.83,99.99
Sweden,SWE,1890,0.12,0.57,2.88,3.26,74,99.99
Sweden,SWE,1895,0.15,0.3,2.64,3.53,76.16,99.99
Sweden,SWE,1900,0.19,0.22,3.14,3.79,78.33,99.99
Sweden,SWE,1905,0.24,0.34,4.14,4.05,80.5,99.99
Sweden,SWE,1910,0.31,1.14,4.37,4.32,82.66,99.99
Sweden,SWE,1915,0.39,1.07,4.74,4.58,84.83,99.99
Sweden,SWE,1920,0.49,1.07,6.36,4.85,87,99.99
Sweden,SWE,1925,0.61,0.86,6.08,5.11,89.16,99.99
Sweden,SWE,1930,0.77,0.69,5,5.37,91.33,99.99
Sweden,SWE,1935,1.01,0.67,6.06,6.26,93.5,99.99
Sweden,SWE,1940,1.41,0.26,6.64,7.17,95.67,99.99
Sweden,SWE,1945,1.76,0.51,17.84,8.89,97.83,99.99
Sweden,SWE,1950,0.67,2.19,19.38,22.42,100,99.99
Sweden,SWE,1955,1.23,2.96,21.11,25.09,100,99.99
Sweden,SWE,1960,6.62,11.52,48.11,54,95,93.05
Sweden,SWE,1965,11,15.09,37.82,80.38,97.97,89.02
Sweden,SWE,1970,18.5,23.94,83.78,78.53,93.11,92.37
Sweden,SWE,1975,23.7,33.67,71.67,75.76,100,99.99
Sweden,SWE,1980,34.7,27.07,83.07,83.15,95.73,96.96
Switzerland,CHE,1985,13.58409,28.47474,82.45169,73.67363,77.01762,75.64594
Switzerland,CHE,1986,14.04789,29.10336,81.75617,73.41359,77.38807,76.10397
Switzerland,CHE,1987,14.74031,30.45164,81.13319,73.19692,78.68488,77.20437
Switzerland,CHE,1988,15.02001,31.54958,80.76703,73.37438,80.45377,79.0356
Switzerland,CHE,1989,15.84198,31.97578,80.0272,73.45012,82.32717,81.30225
Switzerland,CHE,1990,17.63656,33.40662,80.33889,74.17736,84.04539,83.0529
Switzerland,CHE,1991,18.79492,34.76701,80.78942,75.36394,84.9129,83.82893
Switzerland,CHE,1992,19.94409,36.18909,81.63241,76.03702,84.97695,83.87298
Switzerland,CHE,1993,21.15235,37.19033,82.768,77.117,84.43805,82.84935
Switzerland,CHE,1994,22.47959,38.36944,83.59376,78.43564,83.68513,81.85865
Switzerland,CHE,1995,23.40962,39.21618,,,88.95611,89.44908
Switzerland,CHE,1996,24.44518,40.31931,,,91.01745,91.27826
Switzerland,CHE,1998,29.07492,41.46726,,,,
Switzerland,CHE,1999,30.98196,42.95914,87.27123,81.8454,,
Switzerland,CHE,2000,32.37542,43.12901,86.8454,82.34832,,
Switzerland,CHE,2001,34.18686,45.28377,85.92521,82.25319,,
Switzerland,CHE,2002,35.72403,46.08434,85.38522,81.24886,,
Switzerland,CHE,2003,39.30223,48.69536,85.54975,81.05452,,
Switzerland,CHE,2004,41.33825,49.79207,86.38399,81.46374,94.75558,94.80115
Switzerland,CHE,2005,42.50475,49.05331,86.99467,82.34026,93.61349,93.82416
Switzerland,CHE,2006,44.00523,49.03495,87.41503,82.9207,93.16875,93.39622
Switzerland,CHE,2007,45.36828,49.08339,86.84854,82.76726,93.14766,93.36104
Switzerland,CHE,2008,48.61576,49.0464,86.36575,82.60969,93.77317,94.02963
Switzerland,CHE,2009,50.34146,49.95877,85.33584,81.85771,93.91024,94.15696
Switzerland,CHE,2010,52.65946,53.21018,84.93788,82.3699,93.76425,94.15141
Switzerland,CHE,2011,54.25391,54.7102,84.30245,82.04877,93.6527,94.06147
Switzerland,CHE,2012,55.48953,55.55059,82.21341,80.06983,93.57616,93.82062
Switzerland,CHE,2013,56.61547,55.93575,84.47916,82.58785,,
Switzerland,CHE,2014,57.71653,56.75972,85.43395,83.47382,,
Switzerland,CHE,2015,58.53498,56.90904,86.16997,84.0442,,
Switzerland,CHE,2016,58.63094,57.48347,86.89822,84.70193,,
Switzerland,CHE,2017,60.32979,58.82378,86.66088,83.93147,,
Switzerland,CHE,2018,62.31203,60.47684,,,,
Switzerland,CHE,2019,64.56804,62.09361,,,,
Switzerland,CHE,2020,67.2177,63.51679,,,,
Switzerland,CHE,1820,0.01,0.05,0.62,0.03,59.92,67.26
Switzerland,CHE,1825,0.01,0.06,0.78,0.04,63.16,67.09
Switzerland,CHE,1830,0.01,0.07,0.96,0.05,66.29,66.97
Switzerland,CHE,1835,0.02,0.09,1.2,0.06,68.87,69.58
Switzerland,CHE,1840,0.02,0.11,1.49,0.08,71.46,72.19
Switzerland,CHE,1845,0.02,0.14,1.86,0.1,74.04,74.81
Switzerland,CHE,1850,0.03,0.17,2.31,0.13,76.63,77.42
Switzerland,CHE,1855,0.04,0.2,2.87,0.16,79.22,80.03
Switzerland,CHE,1860,0.04,0.25,3.56,0.2,81.8,82.65
Switzerland,CHE,1865,0.05,0.31,4.44,0.25,84.39,85.26
Switzerland,CHE,1870,0.07,0.38,5.55,0.32,86.98,87.87
Switzerland,CHE,1875,0.08,0.45,6.81,0.4,89.56,90.48
Switzerland,CHE,1880,0.1,0.55,8.36,0.51,92.15,93.1
Switzerland,CHE,1885,0.12,0.67,10.91,0.64,96.07,96.79
Switzerland,CHE,1890,0.15,0.76,11.59,0.81,100,85.81
Switzerland,CHE,1895,0.18,0.91,12.19,1.02,100,81.73
Switzerland,CHE,1900,0.22,1.11,12.67,1.28,100,78.04
Switzerland,CHE,1905,0.26,1.47,13.75,1.61,100,82.45
Switzerland,CHE,1910,0.32,1.66,16.82,2.03,85.58,87.73
Switzerland,CHE,1915,0.39,1.52,16.2,2.55,85.35,91.24
Switzerland,CHE,1920,0.48,1.46,16.46,3.19,85.11,88.81
Switzerland,CHE,1925,0.58,1.22,16.64,3.99,84.88,85.99
Switzerland,CHE,1930,0.71,1.46,13.43,4.99,84.64,87.05
Switzerland,CHE,1935,1.08,1.7,6.55,6.21,84.41,93.65
Switzerland,CHE,1940,1.2,2.06,5.21,7.71,84.17,89.51
Switzerland,CHE,1945,1.48,2.96,3.68,9.54,83.94,78.79
Switzerland,CHE,1950,0.59,4.21,38.75,11.75,83.7,84.25
Switzerland,CHE,1955,0.63,3.77,45.15,15.6,87.22,87.21
Switzerland,CHE,1960,2.31,11.18,18.02,27.08,100,99.99
Switzerland,CHE,1965,3.4,13.28,25.1,39.31,80.97,79.28
Switzerland,CHE,1970,4.89,15.01,54.34,49.79,79.11,77.46
Switzerland,CHE,1975,7.9,19.36,67.42,52.41,85.62,83.84
Switzerland,CHE,1980,11,25.44,82.31,55.17,94.93,89.37
Syria,SYR,1985,11.63113,22.5865,,,83.88293,95.53236
Syria,SYR,1986,12.3365,22.47671,,,86.26913,96.44669
Syria,SYR,1987,12.38058,21.98799,,,90.31361,99.1881
Syria,SYR,1988,13.4332,23.93738,,,90.36516,98.88485
Syria,SYR,1989,12.7663,22.78465,,,90.98338,98.93645
Syria,SYR,1990,14.03379,21.95673,,,90.57479,98.72691
Syria,SYR,1991,14.0524,21.61085,,,,
Syria,SYR,1992,13.5809,20.23327,,,,
Syria,SYR,1993,13.9336,19.70031,,,,
Syria,SYR,1994,12.72604,17.79528,,,,
Syria,SYR,1995,12.26408,16.94421,40.90974,35.25775,,
Syria,SYR,2002,11.38795,13.24606,42.71066,39.29134,,
Syria,SYR,2003,12.15478,13.68787,58.92338,55.84693,,
Syria,SYR,2004,13.71422,16.14686,62.38114,59.39974,,
Syria,SYR,2005,17.13149,19.10848,65.18964,62.79255,,
Syria,SYR,2006,19.91892,21.72367,64.68819,62.90708,,
Syria,SYR,2007,20.92698,23.91614,65.63726,65.10803,,
Syria,SYR,2008,22.75443,25.27954,65.94929,65.98292,,
Syria,SYR,2009,23.16242,25.07154,65.80146,66.35944,,
Syria,SYR,2010,23.9438,27.68718,66.63655,66.96466,,
Syria,SYR,2011,25.75019,25.9288,68.8941,68.75115,,
Syria,SYR,2012,30.59374,31.20227,72.41835,72.18354,,
Syria,SYR,2013,32.81329,32.87677,48.90337,48.07895,67.03999,68.85176
Syria,SYR,2014,42.08946,41.09886,,,,
Syria,SYR,2015,44.76589,40.70756,,,,
Syria,SYR,2016,42.79074,37.47059,,,,
Syria,SYR,2019,45.70849,40.50947,,,,
Syria,SYR,1820,0,0.01,0.01,0,0.01,0.03
Syria,SYR,1825,0,0.01,0.01,0,0.02,0.04
Syria,SYR,1830,0,0.01,0.01,0,0.02,0.06
Syria,SYR,1835,0,0.01,0.01,0,0.03,0.09
Syria,SYR,1840,0,0.21,0.01,0,0.04,0.12
Syria,SYR,1845,0,0.42,0.01,0,0.06,0.17
Syria,SYR,1850,0,0.01,0.01,0.01,0.08,0.23
Syria,SYR,1855,0,0.01,0.01,0.01,0.11,0.33
Syria,SYR,1860,0,0.01,0.01,0.01,0.15,0.45
Syria,SYR,1865,0,0.01,0.01,0.01,0.21,0.63
Syria,SYR,1870,0,0.01,0.02,0.02,0.29,0.88
Syria,SYR,1875,0,0.01,0.03,0.03,0.39,1.22
Syria,SYR,1880,0,0.01,0.04,0.04,0.54,1.69
Syria,SYR,1885,0,0.01,0.05,0.05,0.74,2.35
Syria,SYR,1890,0,0.01,0.06,0.06,1.02,3.25
Syria,SYR,1895,0,0.01,0.09,0.09,1.39,4.48
Syria,SYR,1900,0,0.01,0.12,0.12,1.91,6.16
Syria,SYR,1905,0,0.01,0.16,0.16,2.6,8.42
Syria,SYR,1910,0,0.01,0.22,0.22,3.55,11.44
Syria,SYR,1915,0,0.02,0.29,0.29,4.82,15.41
Syria,SYR,1920,0,0.04,0.39,0.39,6.51,20.52
Syria,SYR,1925,0.01,0.06,0.53,0.53,8.74,26.92
Syria,SYR,1930,0.01,0.1,0.72,0.71,11.65,34.68
Syria,SYR,1935,0.02,0.16,0.97,0.96,15.36,33.9
Syria,SYR,1940,0.01,0.12,1.31,1.29,19.99,36.11
Syria,SYR,1945,0.02,0.23,1.76,1.73,25.6,43.54
Syria,SYR,1950,0.18,0.68,7.01,2.32,32.15,86.21
Syria,SYR,1955,0.28,1.31,9.88,3.4,33.41,74.69
Syria,SYR,1960,1.32,5.96,17.68,5.83,34.5,76.65
Syria,SYR,1965,2.72,12.85,31.44,10,46,87.66
Syria,SYR,1970,3.7,13.81,40.54,17,54,85.68
Syria,SYR,1975,6.3,17.68,48.75,25,72,99.99
Syria,SYR,1980,10.7,24.4,48.79,31,81,99.99
Syria,SYR,1996,,,39.5881,35.4178,92.60985,99.99182
Syria,SYR,1997,,,39.12637,35.76629,92.0179,98.99943
Syria,SYR,1998,,,40.34748,36.61892,90.93969,97.023
Syria,SYR,1999,,,39.96501,36.97529,,
Syria,SYR,2000,,,40.75517,37.84165,,
Syria,SYR,2001,,,42.80277,39.04989,,
Taiwan,TWN,1820,0,0.01,0.01,0,0,0.01
